# Observation File: water_balance.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [d]
# -----------------------------------------------------------------------------
# Observation Name: net runoff [mol d^-1]
# Region: surface domain outlet
# Reduction: extensive integral
# Variable: surface-water_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: surface water content [mol]
# Region: surface domain
# Reduction: extensive integral
# Variable: surface-water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: subsurface water content [mol]
# Region: computational domain
# Reduction: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: max ponded depth [m]
# Region: surface domain
# Reduction: maximum
# Variable: surface-ponded_depth
# Number of Vectors: 1
# =============================================================================
"time [d]","net runoff [mol d^-1]","surface water content [mol]","subsurface water content [mol]","max ponded depth [m]"
1.390583646588e+03,2.675066881358e+10,4.755587777049e+11,9.230277077914e+12,1.750647139940e+01
1.397976444244e+03,2.507838578617e+10,4.755585996855e+11,9.230253955706e+12,1.750647139940e+01
1.405369241900e+03,2.507802148524e+10,4.755584232854e+11,9.230231201373e+12,1.750647139940e+01
1.412762039556e+03,2.507762343301e+10,4.755582437829e+11,9.230208847021e+12,1.750647139940e+01
1.420154837212e+03,2.507722992588e+10,4.755580653295e+11,9.230186877341e+12,1.750647139940e+01
1.427547634868e+03,2.507683687722e+10,4.755578894165e+11,9.230165289535e+12,1.750647139941e+01
1.436788631937e+03,3.134547122861e+10,4.755576857484e+11,9.230138880896e+12,1.750647139940e+01
1.443719379740e+03,2.350878743802e+10,4.755575339733e+11,9.230119387867e+12,1.750647139940e+01
1.452382814493e+03,2.938551515585e+10,4.755573468734e+11,9.230095504895e+12,1.750647139940e+01
1.463212107934e+03,3.673116045805e+10,4.755571146089e+11,9.230066377507e+12,1.750647139940e+01
1.475902686185e+03,4.304331202191e+10,4.755568484098e+11,9.230033203735e+12,1.750647139939e+01
1.485420619874e+03,3.228194162924e+10,4.755566592175e+11,9.230008848603e+12,1.750647139940e+01
1.494938553563e+03,3.228143849097e+10,4.755564782874e+11,9.229985003107e+12,1.750647139940e+01
1.504456487251e+03,3.228095684914e+10,4.755562998820e+11,9.229961653748e+12,1.750647139940e+01
1.516353904362e+03,4.035043948714e+10,4.755560800249e+11,9.229933218971e+12,1.750647139940e+01
1.528251321473e+03,4.034967797142e+10,4.755558641102e+11,9.229905509725e+12,1.750647139940e+01
1.540148738583e+03,4.034897760351e+10,4.755556622555e+11,9.229878505312e+12,1.750647139940e+01
1.549071801416e+03,3.026133924921e+10,4.755555108645e+11,9.229858270737e+12,1.750647139940e+01
1.560225629958e+03,3.782610336673e+10,4.755553279390e+11,9.229834032763e+12,1.750647139940e+01
1.570682344215e+03,3.546146959371e+10,4.755551570763e+11,9.229811803565e+12,1.750647139940e+01
1.578524879908e+03,2.659581964648e+10,4.755550289292e+11,9.229795147520e+12,1.750647139940e+01
1.586367415601e+03,2.659552062189e+10,4.755549038715e+11,9.229779037161e+12,1.750647139940e+01
1.594209951294e+03,2.659522223735e+10,4.755547790350e+11,9.229763193523e+12,1.750647139940e+01
1.602052486987e+03,2.659494698817e+10,4.755546631233e+11,9.229747615851e+12,1.750647139950e+01
1.609895022681e+03,2.659472281569e+10,4.755545542902e+11,9.229732297825e+12,1.750647139943e+01
1.617737558374e+03,2.659449864434e+10,4.755544454571e+11,9.229716993668e+12,1.750647139936e+01
1.627540727990e+03,3.324272820366e+10,4.755543005160e+11,9.229698559030e+12,1.750647139940e+01
1.634893105202e+03,2.493182390934e+10,4.755541918103e+11,9.229684747244e+12,1.750647139943e+01
1.644083576718e+03,3.116441843312e+10,4.755540575669e+11,9.229668064514e+12,1.750647139940e+01
1.653274048233e+03,3.116405028849e+10,4.755539262075e+11,9.229651700588e+12,1.750647139941e+01
1.664762137627e+03,3.895459666598e+10,4.755537861102e+11,9.229631732159e+12,1.750647139940e+01
1.676250227021e+03,3.895418363685e+10,4.755536495310e+11,9.229612233284e+12,1.750647139940e+01
1.687020310828e+03,3.651914494688e+10,4.755535168931e+11,9.229594355805e+12,1.750647139940e+01
1.695097873684e+03,2.738913246680e+10,4.755534174147e+11,9.229580964227e+12,1.750647139940e+01
1.703175436539e+03,2.738888941377e+10,4.755533194675e+11,9.229567998726e+12,1.750647139940e+01
1.711252999394e+03,2.738864655922e+10,4.755532215598e+11,9.229555245291e+12,1.750647139940e+01
1.719330562250e+03,2.738845202541e+10,4.755531323172e+11,9.229542701291e+12,1.750647139940e+01
1.727408125105e+03,2.738824699978e+10,4.755530443596e+11,9.229530361293e+12,1.750647139940e+01
1.737505078674e+03,3.423498587978e+10,4.755529388698e+11,9.229515247464e+12,1.750647139940e+01
1.746970972645e+03,3.209504084855e+10,4.755528427965e+11,9.229501344809e+12,1.750647139940e+01
1.756436866616e+03,3.209480392658e+10,4.755527494196e+11,9.229487703321e+12,1.750647139940e+01
1.765902760587e+03,3.209456617396e+10,4.755526560059e+11,9.229474316143e+12,1.750647139940e+01
1.775368654558e+03,3.209428260962e+10,4.755525605370e+11,9.229461178817e+12,1.750647139940e+01
1.787201022022e+03,4.011745058763e+10,4.755524497672e+11,9.229445134501e+12,1.750647139940e+01
1.799033389486e+03,4.011707439697e+10,4.755523434741e+11,9.229429456650e+12,1.750647139941e+01
1.810865756949e+03,4.011675782035e+10,4.755522433035e+11,9.229414136174e+12,1.750647139940e+01
1.819740032547e+03,3.008737775355e+10,4.755521678976e+11,9.229402841635e+12,1.750647139940e+01
1.830832877045e+03,3.760892130258e+10,4.755520737562e+11,9.229389021513e+12,1.750647139940e+01
1.841925721542e+03,3.760860067938e+10,4.755519815939e+11,9.229375492752e+12,1.750647139941e+01
1.855791777164e+03,4.701027181117e+10,4.755518694738e+11,9.229359019459e+12,1.750647139940e+01
1.873124346691e+03,5.876218474543e+10,4.755517411398e+11,9.229339088145e+12,1.750647139940e+01
1.890456916218e+03,5.876156542289e+10,4.755516188167e+11,9.229319788757e+12,1.750647139940e+01
1.912122628126e+03,7.345104935355e+10,4.755514755459e+11,9.229296603418e+12,1.750647139940e+01
1.928371912058e+03,5.508777039312e+10,4.755513686517e+11,9.229279711264e+12,1.750647139941e+01
1.943605615744e+03,5.164433068366e+10,4.755512684384e+11,9.229263908530e+12,1.750647139941e+01
1.958839319430e+03,5.164390164892e+10,4.755511758296e+11,9.229248947234e+12,1.750647139940e+01
1.974073023116e+03,5.164348261575e+10,4.755510895552e+11,9.229234385641e+12,1.750647139940e+01
1.985498300880e+03,3.873237503093e+10,4.755510253022e+11,9.229223680308e+12,1.750647139940e+01
1.996923578645e+03,3.873218560085e+10,4.755509666318e+11,9.229213191740e+12,1.750647139941e+01
2.008348856409e+03,3.873199617136e+10,4.755509079613e+11,9.229202718329e+12,1.750647139941e+01
2.019774134173e+03,3.873180186776e+10,4.755508496278e+11,9.229192639184e+12,1.750647139940e+01
2.034055731379e+03,4.841442969766e+10,4.755507770764e+11,9.229180356245e+12,1.750647139940e+01
2.048337328584e+03,4.841410706183e+10,4.755507045251e+11,9.229168094244e+12,1.750647139940e+01
2.066189325091e+03,6.051717855310e+10,4.755506247577e+11,9.229153568129e+12,1.750647139940e+01
2.079578322471e+03,4.538762604163e+10,4.755505652601e+11,9.229142912505e+12,1.750647139939e+01
2.096314569197e+03,5.673419285165e+10,4.755504962151e+11,9.229129966305e+12,1.750647139940e+01
2.108866754241e+03,4.255045355790e+10,4.755504444313e+11,9.229120271713e+12,1.750647139941e+01
2.124556985545e+03,5.318775949632e+10,4.755503800486e+11,9.229108683491e+12,1.750647139942e+01
2.139266577394e+03,4.986325600278e+10,4.755503277793e+11,9.229098088056e+12,1.750647139940e+01
2.150298771280e+03,3.739729621600e+10,4.755502887885e+11,9.229090280693e+12,1.750647139939e+01
2.161330965166e+03,3.739715364794e+10,4.755502501458e+11,9.229082609854e+12,1.750647139937e+01
2.172363159052e+03,3.739704823839e+10,4.755502131210e+11,9.229075076548e+12,1.750647139938e+01
2.186153401410e+03,4.674610290268e+10,4.755501617536e+11,9.229065865092e+12,1.750647139940e+01
2.203391204358e+03,5.843227192273e+10,4.755501043898e+11,9.229054658866e+12,1.750647139940e+01
2.216319556568e+03,4.382400329577e+10,4.755500613669e+11,9.229046264302e+12,1.750647139941e+01
2.232479996831e+03,5.477976029089e+10,4.755500134791e+11,9.229036228849e+12,1.750647139941e+01
2.248640437094e+03,5.477953251747e+10,4.755499668183e+11,9.229026439774e+12,1.750647139940e+01
2.268840987423e+03,6.847405206826e+10,4.755499121160e+11,9.229014573980e+12,1.750647139940e+01
2.283991400170e+03,5.135533453881e+10,4.755498710893e+11,9.229005684646e+12,1.750647139941e+01
2.302929416103e+03,6.419384011787e+10,4.755498203013e+11,9.228995111256e+12,1.750647139941e+01
2.320683806040e+03,6.018147274904e+10,4.755497777466e+11,9.228985468112e+12,1.750647139941e+01
2.333999598493e+03,4.513596260877e+10,4.755497458305e+11,9.228978241617e+12,1.750647139940e+01
2.347315390946e+03,4.513582789536e+10,4.755497141208e+11,9.228971285837e+12,1.750647139940e+01
2.360631183399e+03,4.513569318217e+10,4.755496824110e+11,9.228964334396e+12,1.750647139939e+01
2.377275923966e+03,5.641939103600e+10,4.755496472628e+11,9.228956017016e+12,1.750647139941e+01
2.389759479391e+03,4.231442756161e+10,4.755496211584e+11,9.228949888005e+12,1.750647139941e+01
2.405363923672e+03,5.289286448201e+10,4.755495911135e+11,9.228942396083e+12,1.750647139941e+01
2.424869479023e+03,6.611585464731e+10,4.755495549429e+11,9.228933282917e+12,1.750647139940e+01
2.444375034374e+03,6.611563249475e+10,4.755495187983e+11,9.228924409725e+12,1.750647139940e+01
2.468756978563e+03,8.264413206566e+10,4.755494749408e+11,9.228913714827e+12,1.750647139940e+01
2.487043436705e+03,6.198286195303e+10,4.755494421171e+11,9.228905903994e+12,1.750647139940e+01
2.509901509382e+03,7.747825525199e+10,4.755494061306e+11,9.228896486724e+12,1.750647139940e+01
2.527045063890e+03,5.810849767238e+10,4.755493782580e+11,9.228889634792e+12,1.750647139940e+01
2.548474507025e+03,7.263529143708e+10,4.755493431229e+11,9.228881385076e+12,1.750647139940e+01
2.569903950159e+03,7.263496123001e+10,4.755493086417e+11,9.228873437485e+12,1.750647139940e+01
2.591333393294e+03,7.263463927690e+10,4.755492744681e+11,9.228865776947e+12,1.750647139940e+01
2.618120197213e+03,9.079292617654e+10,4.755492437511e+11,9.228856643356e+12,1.750647139942e+01
2.638210300152e+03,6.809448381594e+10,4.755492207309e+11,9.228850026333e+12,1.750647139941e+01
2.663322928825e+03,8.511771331418e+10,4.755491858064e+11,9.228842112660e+12,1.750647139940e+01
2.682157400331e+03,6.383806032021e+10,4.755491597765e+11,9.228836367573e+12,1.750647139939e+01
2.705700489712e+03,7.979729787515e+10,4.755491345648e+11,9.228829476814e+12,1.750647139940e+01
2.723357806748e+03,5.984782658080e+10,4.755491165247e+11,9.228824465653e+12,1.750647139941e+01
2.745429453044e+03,7.480956666524e+10,4.755490941542e+11,9.228818438673e+12,1.750647139940e+01
2.773019010913e+03,9.351159257610e+10,4.755490660217e+11,9.228811258573e+12,1.750647139941e+01
2.800608568782e+03,9.351123134128e+10,4.755490395846e+11,9.228804415842e+12,1.750647139940e+01
2.828198126651e+03,9.351091142725e+10,4.755490158470e+11,9.228797893597e+12,1.750647139941e+01
2.848890295052e+03,7.013301601024e+10,4.755489985894e+11,9.228793175237e+12,1.750647139941e+01
2.874755505555e+03,8.766600917636e+10,4.755489776086e+11,9.228787535541e+12,1.750647139940e+01
2.907087018682e+03,1.095821296858e+11,4.755489533554e+11,9.228780866829e+12,1.750647139940e+01
2.931335653528e+03,8.218638172919e+10,4.755489359127e+11,9.228776069110e+12,1.750647139940e+01
2.961646447085e+03,1.027326994982e+11,4.755489166529e+11,9.228770373909e+12,1.750647139940e+01
2.984379542253e+03,7.704934641818e+10,4.755489018905e+11,9.228766277568e+12,1.750647139940e+01
3.012795911213e+03,9.631140759177e+10,4.755488835215e+11,9.228761433706e+12,1.750647139940e+01
3.041212280173e+03,9.631112561774e+10,4.755488656927e+11,9.228756857845e+12,1.750647139940e+01
3.076732741373e+03,1.203884980765e+11,4.755488445125e+11,9.228751531357e+12,1.750647139940e+01
3.112253202573e+03,1.203881385770e+11,4.755488266095e+11,9.228746571594e+12,1.750647139940e+01
3.147773663773e+03,1.203878082489e+11,4.755488099833e+11,9.228741946955e+12,1.750647139940e+01
3.183294124973e+03,1.203875062221e+11,4.755487941937e+11,9.228737629306e+12,1.750647139940e+01
3.218814586173e+03,1.203872292694e+11,4.755487793213e+11,9.228733594053e+12,1.750647139940e+01
3.263215162673e+03,1.504836186725e+11,4.755487626404e+11,9.228728947163e+12,1.750647139940e+01
3.307615739173e+03,1.504832714755e+11,4.755487484841e+11,9.228724656932e+12,1.750647139940e+01
3.352016315672e+03,1.504829589700e+11,4.755487351247e+11,9.228720689049e+12,1.750647139940e+01
3.393641856141e+03,1.410775075935e+11,4.755487232120e+11,9.228717226929e+12,1.750647139940e+01
3.435267396610e+03,1.410772627418e+11,4.755487123530e+11,9.228714001358e+12,1.750647139940e+01
3.476892937078e+03,1.410770472178e+11,4.755487029103e+11,9.228710992196e+12,1.750647139940e+01
3.518518477547e+03,1.410768486120e+11,4.755486942569e+11,9.228708181562e+12,1.750647139940e+01
3.570550403133e+03,1.763457744027e+11,4.755486839863e+11,9.228704947738e+12,1.750647139940e+01
3.601281501958e+03,1.041532513351e+11,4.755486779203e+11,9.228703036234e+12,1.750647139940e+01
3.632012600783e+03,1.041531810923e+11,4.755486735496e+11,9.228701312255e+12,1.750647139940e+01
3.652500000000e+03,6.943542284258e+10,4.755486706358e+11,9.228700162441e+12,1.750647139940e+01
3.675548324119e+03,7.811479604917e+10,4.755486672740e+11,9.228698957208e+12,1.750647139941e+01
3.704358729267e+03,9.764342965162e+10,4.755486631991e+11,9.228697516767e+12,1.750647139940e+01
3.740371735703e+03,1.220541827267e+11,4.755486584172e+11,9.228695813415e+12,1.750647139940e+01
3.796642058259e+03,1.907094639425e+11,4.755486511350e+11,9.228693368399e+12,1.750647139940e+01
3.858462480989e+03,2.095194152184e+11,4.755486432303e+11,9.228690916499e+12,1.750647139940e+01
3.904827798036e+03,1.571394096605e+11,4.755486377652e+11,9.228689200136e+12,1.750647139940e+01
3.951193115084e+03,1.571393132454e+11,4.755486345112e+11,9.228687597879e+12,1.750647139939e+01
3.997558432131e+03,1.571392238845e+11,4.755486315112e+11,9.228686100809e+12,1.750647139940e+01
4.043923749179e+03,1.571391511627e+11,4.755486286122e+11,9.228684701651e+12,1.750647139940e+01
4.087391233910e+03,1.473178770760e+11,4.755486252599e+11,9.228683470632e+12,1.750647139940e+01
4.130858718642e+03,1.473177820087e+11,4.755486216823e+11,9.228682314575e+12,1.750647139940e+01
4.174326203374e+03,1.473176924952e+11,4.755486181645e+11,9.228681228550e+12,1.750647139940e+01
4.217793688106e+03,1.473176003661e+11,4.755486151765e+11,9.228680208458e+12,1.750647139940e+01
4.261261172838e+03,1.473175238278e+11,4.755486131152e+11,9.228679250082e+12,1.750647139940e+01
4.315595528753e+03,1.841468591565e+11,4.755486114550e+11,9.228678140975e+12,1.750647139940e+01
4.383513473647e+03,2.301834751602e+11,4.755486091214e+11,9.228676880393e+12,1.750647139940e+01
4.451431418540e+03,2.301833693285e+11,4.755486065974e+11,9.228675733451e+12,1.750647139940e+01
4.519349363434e+03,2.301832586002e+11,4.755486041245e+11,9.228674689324e+12,1.750647139940e+01
4.583022436772e+03,2.157967144477e+11,4.755486019873e+11,9.228673793558e+12,1.750647139941e+01
4.646695510109e+03,2.157966412155e+11,4.755486002839e+11,9.228672974004e+12,1.750647139941e+01
4.710368583447e+03,2.157965654823e+11,4.755485986975e+11,9.228672223432e+12,1.750647139941e+01
4.774041656785e+03,2.157965019426e+11,4.755485972630e+11,9.228671535900e+12,1.750647139941e+01
4.853632998457e+03,2.697455432901e+11,4.755485957852e+11,9.228670764963e+12,1.750647139940e+01
4.953122175548e+03,3.371818196544e+11,4.755485941810e+11,9.228669922102e+12,1.750647139940e+01
5.108574014751e+03,5.268463422721e+11,4.755485921732e+11,9.228668845412e+12,1.750647139940e+01
5.264025853955e+03,5.268461547939e+11,4.755485905687e+11,9.228667964576e+12,1.750647139940e+01
5.458340652959e+03,6.585574482196e+11,4.755485888954e+11,9.228667102463e+12,1.750647139940e+01
5.604076752212e+03,4.939179659566e+11,4.755485879025e+11,9.228666567752e+12,1.750647139940e+01
5.749812851466e+03,4.939178615870e+11,4.755485870582e+11,9.228666125009e+12,1.750647139940e+01
5.895548950719e+03,4.939177787170e+11,4.755485864645e+11,9.228665758435e+12,1.750647139940e+01
6.077719074786e+03,6.173971557576e+11,4.755485860380e+11,9.228665394759e+12,1.750647139940e+01
6.305431729869e+03,7.717463554429e+11,4.755485855851e+11,9.228665051435e+12,1.750647139940e+01
6.533144384952e+03,7.717462817037e+11,4.755485851798e+11,9.228664792225e+12,1.750647139940e+01
6.760857040036e+03,7.717461940990e+11,4.755485847915e+11,9.228664596686e+12,1.750647139940e+01
6.931641531348e+03,5.788095962965e+11,4.755485845002e+11,9.228664450025e+12,1.750647139940e+01
7.145122145489e+03,7.235119351612e+11,4.755485843060e+11,9.228664343592e+12,1.750647139940e+01
7.305000000000e+03,5.418456008903e+11,4.755485842191e+11,9.228664278626e+12,1.750647139940e+01
7.465110460605e+03,5.426339434624e+11,4.755485843039e+11,9.228664225653e+12,1.750647139940e+01
7.665248536362e+03,6.782924563341e+11,4.755485844048e+11,9.228664174081e+12,1.750647139940e+01
7.977964279732e+03,1.059831950961e+12,4.755485842941e+11,9.228664118333e+12,1.750647139941e+01
8.290680023102e+03,1.059831902122e+12,4.755485841242e+11,9.228664079737e+12,1.750647139941e+01
8.681574702315e+03,1.324789810937e+12,4.755485839497e+11,9.228664048720e+12,1.750647139941e+01
9.170193051331e+03,1.655987249078e+12,4.755485839890e+11,9.228664025854e+12,1.750647139940e+01
9.658811400346e+03,1.655987267845e+12,4.755485840698e+11,9.228664012349e+12,1.750647139940e+01
1.026958433662e+04,2.069984139009e+12,4.755485841764e+11,9.228664003314e+12,1.750647139940e+01
1.065653689727e+04,1.311429549058e+12,4.755485842440e+11,9.228663997590e+12,1.750647139940e+01
1.095750000000e+04,1.020000773539e+12,4.755485842966e+11,9.228663993138e+12,1.750647139940e+01
1.134445256065e+04,1.311429543182e+12,4.755485841669e+11,9.228663993046e+12,1.750647139940e+01
1.173140512131e+04,1.311429520387e+12,4.755485840372e+11,9.228663992954e+12,1.750647139940e+01
1.221509582212e+04,1.639286825372e+12,4.755485838690e+11,9.228663992918e+12,1.750647139941e+01
1.247016709013e+04,8.644676409293e+11,4.755485837803e+11,9.228663992899e+12,1.750647139941e+01
1.266147054114e+04,6.483507189482e+11,4.755485837138e+11,9.228663992885e+12,1.750647139941e+01
1.285277399215e+04,6.483507179923e+11,4.755485837698e+11,9.228663992883e+12,1.750647139941e+01
1.304407744315e+04,6.483507294352e+11,4.755485838933e+11,9.228663992881e+12,1.750647139940e+01
1.323538089416e+04,6.483507408780e+11,4.755485840168e+11,9.228663992879e+12,1.750647139940e+01
1.347451020792e+04,8.104384520409e+11,4.755485841842e+11,9.228663992879e+12,1.750647139940e+01
1.369869393957e+04,7.597860892033e+11,4.755485843460e+11,9.228663992883e+12,1.750647139940e+01
1.382479728862e+04,4.273796879643e+11,4.755485844370e+11,9.228663992884e+12,1.750647139940e+01
1.395090063767e+04,4.273796973136e+11,4.755485844190e+11,9.228663992884e+12,1.750647139940e+01
1.407700398672e+04,4.273796882793e+11,4.755485842527e+11,9.228663992884e+12,1.750647139940e+01
1.420310733578e+04,4.273796792445e+11,4.755485840863e+11,9.228663992883e+12,1.750647139940e+01
1.436073652209e+04,5.342245739360e+11,4.755485838515e+11,9.228663992881e+12,1.750647139941e+01
1.448536826105e+04,4.223921770018e+11,4.755485836658e+11,9.228663992878e+12,1.750647139941e+01
1.457884206526e+04,3.167941239182e+11,4.755485835265e+11,9.228663992877e+12,1.750647139941e+01
1.461000000000e+04,1.055980403246e+11,4.755485834801e+11,9.228663992876e+12,1.750647139941e+01
1.468010535316e+04,2.375955857617e+11,4.755485833757e+11,9.228663992875e+12,1.750647139941e+01
1.475021070632e+04,2.375955807932e+11,4.755485832712e+11,9.228663992874e+12,1.750647139941e+01
1.482031605949e+04,2.375955758245e+11,4.755485831668e+11,9.228663992872e+12,1.750647139941e+01
1.487289507436e+04,1.781966790735e+11,4.755485830885e+11,9.228663992872e+12,1.750647139941e+01
1.492547408923e+04,1.781966762786e+11,4.755485830101e+11,9.228663992871e+12,1.750647139941e+01
1.497805310410e+04,1.781966734837e+11,4.755485829318e+11,9.228663992870e+12,1.750647139941e+01
1.503063211897e+04,1.781966706888e+11,4.755485828535e+11,9.228663992869e+12,1.750647139941e+01
1.509635588756e+04,2.227458400652e+11,4.755485833119e+11,9.228663992869e+12,1.750647139941e+01
